,title,link,image,author,discount,publisher,pubdate,isbn,description
110,"메타버스, 새로운 세계에 대한 도전",https://search.shopping.naver.com/book/catalog/32481097917,https://shopping-phinf.pstatic.net/main_3248109/32481097917.20220527064819.jpg,조경식^박범섭^이동욱^조진철^황길주,22500,진인진,20220425,9788963475035,"디지털 기술을 통해 가상세계와 현실세계를 결합시켜 새로운 공간을 창출하여 인류문명의 새로운 지평을 열고있는 메타버스(Metaverse)를 총괄적으로 소개한 개설서 『메타버스, 새로운 세계에 대한 도전』이 호서대학교 메타버스연구교육센터에서 발간되었습니다.
『메타버스, 새로운 세계에 대한 도전』은 인류 문명 발전의 주요한 요소인 ‘소통’과 ‘네트워크’에 주목하여 전면적 디지털 가상공간인 ‘메타버스’가 인류생활 전반에 초래할 근본적인 변화의 전망을 제시하고, 이러한 맥락에서 숨가쁘게 전개되고 있는 변화의 양상을 소개합니다."
111,하루 30분 30일 완성 NFT 크리에이터 (메타버스와 블록체인이 바꿀 웹 3.0 시대 N잡러 메뉴얼),https://search.shopping.naver.com/book/catalog/33295511621,https://shopping-phinf.pstatic.net/main_3329551/33295511621.20220715093640.jpg,어정이,19800,여의도책방,20220711,9791191904178,"2022년 NFT 크리에이터 되어 온 가족 N잡러 도전!
엄마CEO가 직접 공부하고 검증한 토종 NFT 매뉴얼

2021년은 ‘NFT의 해’라고 할 정도로 관련 뉴스와 콘텐츠에 대한 관심도가 높았다. 그런데 그 열풍 1년 후, NFT는 그 열기에 비해 대중화 속도는 급물살을 타고 있지 못하다. ‘어렵다’ ‘실체가 없다’는 평가도 많지만, 직업적으로도 유튜브 크리에이터의 홍수 속에 희소성과 유한성을 매개로 한 NFT는 새로운 진로 적성 대안을 제시하는 여전히 떠오르는, 매력적인 산업이다. 
이 책은 이러한 독자의 니즈를 충족시켜줄 만큼 쉽고 구체적이고, 중도에 덮을 수 없는 NFT 매뉴얼북이다. NFT가 무엇인지 궁금한 사람보다 NFT 크리에이터가 되고 싶은 사람을 위한 맞춤 내용을 담고 있다. 컴맹, 금융문맹이라도 쉽고 도전하고 실습할 수 있도록 안내한다. 민팅부터 마케팅까지 책에 나온 대로 따라 하다 보면 어느새 NFT 크리에이터가 된 자신을 발견할 수 있다. 올컬러 모바일 기반 화면 안내로 독자의 접근성을 더했다."
112,이것이 메타버스다 (메타버스에 대한 궁금증을 해결해 줄 책),https://search.shopping.naver.com/book/catalog/32441425836,https://shopping-phinf.pstatic.net/main_3244142/32441425836.20220527061818.jpg,김형숙^김재영^김형호^홍관표^이현숙,18000,미디어북,20210914,9791189888206,"‘메타버스(Metaverse)’란 말을 들어봤는가? 최근 들어 메타버스가 가장 핫한 키워드로 자리매김하고 있다. 아니 이미 자리매김했다고 해도 과언이 아닐 정도로 이미 기업, 대학, 지자체, 의료계, 경제 분야, 정치 분야 등 다양한 곳에서 메타버스 세상을 통해 여러 가지 일들을 처리하고 있다.
메타버스란 가상, 초월을 의미하는 메타(Meta)와 현실세계를 의미하는 유니버스(Universe)의 합성어이다. 현실 세계와 같은 사회·경제·문화 활동이 이뤄지는 3차원의 가상세계를 일컫는다.
처음 등장은 1992년 미국 SF 작가 닐 스티븐슨의 소설 「스노크래시」로 이제 2021년에는 전 세계가 이에 주목하고 있다. 이어 2018년에 개봉한 스티븐 스필버그 감독의 SF 영화 ‘레디 플레이어원’은 메타버스를 제대로 맛 볼 수 있는 미래사회를 시대적 배경으로 하고 있다.
코로나19 팬데믹 상황은 우리의 모든 대면을 비대면으로 전면 교체해 놓았다. 뿐만 아니라 게임에 익숙한 MZ 세대들을 중심으로 10대들의 전유물처럼 여겨졌던 것이 이제는 우리의 일상 속에서 없어서는 안 되는 플랫폼으로 자리 잡았다.
코로나19로 대부분의 업무는 비대면으로 재택근무가 실시됐고 학교 수업은 모두 비대면 줌(zoom)을 통한 수업으로 교체됐다. 한마디로 직장이나 학교에 갈 이유가 없어진 것이다. 여기에 우리나라가 메타버스에 특히 발 빠른 반응을 보이고 있는 데는 5G 상용으로 PC 기반에서 모바일 기반으로 전환하면서 더욱 더 가속화 됐기 때문이다.
구글 메타버스 트렌드 분석에서도 2021년에 들어 메타버스 키워드 검색이 매우 가파르게 상승했음을 알 수 있다. 사람들은 왜 메타버스에 열광하는가? 특히 MZ 세대들은 왜 여기에 빠져있는가?
MZ 세대에서 메타버스는 단순한 게임 이상으로 이 공간 안에서 친구들과 소통하며 내면의 욕구를 표출한다. SNS가 단 방향 소통이라면 메타버스는 양방향 실시간 소통이 가능한 플랫폼이라는 장점이 이들을 메타버스 세상 속에 오랜 시간 머물게 하고 있다.
또한 메타버스 세상 속에서는 놀이뿐만 아니라 경제활동까지 가능하다. 즉 이를 통해 수익창출이 가능하다는 것이다. 1인 크리에이터 개념으로 메타버스 플랫폼 속에서 활용되는 다양한 아이템을 직접 창작하는 창작자로서 경제활동을 펼치고 있다.
국내에서 주로 활용되고 있는 메타버스 플랫폼에는 네이버 제페토(ZEPETO), 이프랜드(IFLAND), 게더타운(GATHERTOWN) 등이 주로 활용되고 있으며 게임으로는 포트나이트(FORTNITE)와 로블록스(ROBLOX) 등이 활용되고 있다.
제페토는 서울한강공원, 현대차동차, 서울창업허브월드, 구찌, CU, BGF, 순천향대학교 등 다양한 곳에서 활용하고 있다. 제페토스튜디오는 2020년 4월 오픈해 누적가입자수 70만 명, 누적아이템 200만개, 크리에이터 아이템 판매개수 2,500만개에 이르면서 월 1,000만 원 이상의 소득이 발생하고 있다.
이프랜드에서는 주로 포럼, 강연, 페스티벌, 콘서트, 팬 미팅 등 행사개최를 이곳에서 활용하고 있으며 다양한 곳에서 아바타의 모습으로 참여하면서 즐기고 있다. 게더타운은 원하는 대로 만들 수 있다는 장점이 있어 대학축제, 기업, 전시회 등에서 자유롭게 활용되고 있다.
미국 Z세대의 55%가 가입한 로블록스는 하루 4,000만 명의 이용자가 로블록스에 접속한다. 지난해 125만 명의 크리에이터가 3억 3,000만 달러, 한화 약 3,780억 원을 벌어들이면서 수익창출 공간으로 주목받고 있다.
이제 메타버스에는 성역이 없을 정도로 다양한 곳에서의 활용과 가치를 인정받으면서 국가 산업으로 발전을 거듭하고 있다. 한편 메타버스가 이와 같은 급성장하는 가운데 우려의 목소리도 없지 않다. 그러나 모든 것은 동전의 앞뒷면과 같이 순기능이 있으면 역기능 또한 존재한다."
113,"된다! NFT 메타버스 저작권 문제 해결 (판사 출신 변호사와 법학박사가 알려 주는 NFT, 메타버스 시대 법률 가이드)",https://search.shopping.naver.com/book/catalog/32464065796,https://shopping-phinf.pstatic.net/main_3246406/32464065796.20220527060041.jpg,오승종^김연수,16200,이지스퍼블리싱,20220520,9791163033608,"저작권법 권위자와 법학박사가 전하는 NFT, 메타버스 시대의 법률 가이드

“인터넷에 돌아다니는 ‘짤’(밈)을 NFT로 만들어도 될까?”
“학교 수업에 메타버스를 이용해 참여하게 해도 될까?""
“영화 장면 중 일부분을 민팅하는 건 괜찮을까?”

NFT 판매자, 구매자, 거래소,
메타버스 사업자, 개발자, 이용자가 알아야 하는 법률 상담 사례 94가지 수록!

NFT와 메타버스가 수면 위로 올라온 이후 많은 사례와 플랫폼이 등장했지만, 아직 법적 장치와 사례, 지식은 부족한 상황입니다. 이러한 때 저작권법 권위자와 법학박사가 법적으로 발생할 수 있는 여러 문제를 방지하기 위해 이 책을 집필했습니다. 콘텐츠를 생산하고 소비하는 사람이라면 반드시 알아야 하는 ‘저작권’의 기초부터 NFT와 메타버스 관련 종사자들이 부딪힐 수 있는 법적 문제까지 알기 쉽게 설명합니다.
“인터넷에 돌아다니는 ‘짤’(밈)을 NFT로 만들어도 될까?” 등의 구체적인 사례 94가지부터 NFT 아트, 메타버스 교육 등의 최신 사례와 판례까지 담아 일반인은 물론 법조계와 전문가에게도 필요한 책입니다.
NFT와 메타버스 관련 사업을 준비하는 CEO는 물론 크리에이터, 연구자, 법조인, 공공기관 실무자, 개발자까지 필독서로 권합니다."
114,"나의 첫 NFT 투자 수업(큰글자도서) (메타버스 시대, 무조건 돈이 되는 NFT 투자 공식)",https://search.shopping.naver.com/book/catalog/33474816622,https://shopping-phinf.pstatic.net/main_3347481/33474816622.20220803182151.jpg,황정환^박지영^김현호,42000,클랩북스,20220624,9791197889127,"“새로운 기회, 돈 되는 NFT에 올라타라!”

국내 최고 현장 전문가들이 알려주는 NFT로 돈 버는 모든 방법

★★ 37만 경제 유튜버 김단테 강력 추천! ★★
★★ 국내 유일! 오픈다오 멀티시그 서명자 윤수목 추천 NFT 투자서! ★★
★★ 실전 직장인 투자자 인터뷰 / NFT 창업가 인터뷰 수록! ★★
★★ 앞으로 뜰 NFT 고르는 5가지 조건 전격 공개! ★★

“NFT 투자, 할까 말까? 지금은 너무 늦은 게 아닐까?”
고민하다 여러 번 기회를 놓친 당신을 위해
국내 최고 현장 전문가들이 직접 쓴 친절한 NFT 투자서!

가상 자산 투자 열풍에 이어 NFT 투자 열풍이 뜨겁다. 세대를 불문하고 NFT 투자에 큰 관심이 쏠리고 있지만, NFT는 가상 자산으로 거래되고 작품의 가치를 가늠하기가 상대적으로 어렵다는 점 때문에 친숙하지 않은 사람들은 선뜻 투자를 시작하기가 어렵다고 많이 이야기한다. NFT의 가치와 현금성에 대해 의심하는 시선도 여전히 존재한다. 이런 이들을 위한 맞춤형 안내서《나의 첫 NFT 투자 수업》이 출간되었다. 
이 책을 읽고 나면 쏟아져 나오는 수많은 NFT 중 좋은 NFT를 선별하는 기준을 세울 수 있고, 투자를 하기 위한 배경지식과 투자 용어, 투자 절차를 배울 수 있으며, 나아가 NFT 비즈니스에 대한 이해도 넓힐 수 있다. 
현업에 있는 투자자들과 NFT를 이용해 비즈니스를 진행하는 창업가가 생생한 경험과 분석을 바탕으로 집필했다는 점은 지금까지 봐왔던 NFT 책들과는 다른 특별한 점이다. ‘현장에서 NFT로 수익을 창출하며 먹고사는’ 저자들의 프로필은 ‘더욱 사려 깊은’ NFT 투자서가 탄생하는 바탕이 되었다. 저자들은 시중에서 흔히 볼 수 있는 콘텐츠들처럼 무조건 긍정적인 전망을 하며 투자를 부채질하기보다는 신중해야 할 부분까지 꼼꼼히 짚으면서 초보자들의 성공적인 투자를 돕는다. 지식재산권과 블록체인 비즈니스에 대한 법률 자문을 하고 있는 현직 변호사가 콘텐츠 감수를 맡아 내용의 신뢰도를 높였다."
115,메타버스 비즈니스,https://search.shopping.naver.com/book/catalog/32466869632,https://shopping-phinf.pstatic.net/main_3246686/32466869632.20220519225254.jpg,심재우,16920,글라이더,20210930,9791170410850,
116,부모 거듭남 (메타버스 세대를 교육하기 위한 30가지 부모 질문),https://search.shopping.naver.com/book/catalog/32483608762,https://shopping-phinf.pstatic.net/main_3248360/32483608762.20220527030951.jpg,주경훈,8100,꿈미(꿈이있는미래),20220510,9791190862585,"“메타버스 시대, 그 어느 때보다 
지금이 바로 말씀으로 교육해야 할 때이다”

기독교 교육 역시 팬데믹과 함께 그 중심축이 온라인으로 옮겨졌습니다. 교회마다 방송 촬영이 가능한 공간을 마련하고, 간단하게라도 촬영할 수 있는 장비를 발 빠르게 갖추고 있습니다. 또한 교육부서 사역자의 기준도 달라져서 영상 편집및 유튜브 방송에 접합한 사역자를 선호하기도 합니다. 오프라인 중심의 기독교 교육이 불과 2년 만에 온라인 중심의 교육으로 피보팅(pivoting) 하였습니다. 교육 환경이 빠르게 변해 가는 시대에 다음세대를 어떻게 교육해야 할까요? 
『부모 거듭남』은 팬데믹 이후부터 이와 같은 고민에 대한 답을 찾고자 분투하는 가운데 기록되었습니다."
117,나의 첫 메타버스 수업 (메타버스가 궁금한 사람이라면 꼭 알아야 할 50가지),https://search.shopping.naver.com/book/catalog/32466663482,https://shopping-phinf.pstatic.net/main_3246666/32466663482.20220527041903.jpg,이재원,16650,메이트북스,20211101,9791160023558,"메타버스 입문자들을 가슴 뛰게 할 
메타버스의 모든 것을 담았다!

메타버스는 초월·가상을 뜻하는 접두사인 ‘메타Meta-’에 우주·세계를 뜻하는 영단어 ‘유니버스Universe’가 더해진 합성어로, 직역하면 초월세계, 가상세계가 된다. 현실을 초월한 세계, 현실에는 없는 가상의 우주로 해석 가능한 이 표현이 왜 지금 대세일까? 〈머니투데이〉 기자로 일하며 유튜브 채널 〈티타임즈TV〉를 운영하고 있는 저자는 메타버스를 개괄하는 첫 영상을 올리고, 조회수가 30만을 기록하는 것을 보고 메타버스에 대한 세상의 관심을 실감했다. 그래서 대체 메타버스란 무엇이고, 어떤 역사를 통해 지금의 체제에 이르게 되었고, 현재의 모습은 어떠하며, 앞으로 어떤 모양으로 발전해나갈 것인지를 한 권의 책으로 풀어냈다. 메타버스를 단순히 가상세계의 게임 정도로만 알고 있는 이들에게 메타버스는 단순히 일시적인 트렌드가 아닌, 새로운 문명으로서 받아들여야 할 세계로 인식될 수 있도록 메타버스의 모든 것을 다채로운 사진과 영상 큐알을 곁들여 흥미진진하게 기술하고 있다. “메타버스가 그래서 뭘 바꾸는데?” “메타버스가 꼭 필요해?” “그래서 메타버스가 돈이 돼?”라는 질문들에도 친절하게 답한다. 대기업들이 너도나도 메타버스에 뛰어들고 있는 지금, 엄청난 정보력과 기술력을 가진 상위 1% 기업들이 단순히 오락적인 요소만으로 메타버스에 주목하고 프로젝트를 진행할까? 테크기업들도 “메타버스는 미래의 인터넷”이라며 메타버스 기업이 되겠다고 나선 지금 메타버스는 이미 우리 삶의 터전과 일상이 되고 있고, 앞으로는 무한한 기회와 가능성의 ‘현실’세계로 마주하게 될 것이다. 이 책은 메타버스 입문자들이 그 세계를 미리 경험할 수 있는 통로가 될 것이다. 

상상 그 이상의 세계가 
현실이 되는 세상이 온다! 
이 책은 총 5장으로 구성된다. 1장 ‘메타버스란 무엇인가?’에서는 메타버스가 어디에서 와서 어디로 가는 것인지, 메타버스의 요소는 무엇인지를 살펴봄으로써 아직 모호한 메타버스의 정의를 다시 내려본다. 2장 ‘메타버스의 뿌리, 실감기술’에서는 완벽한 메타버스 세상을 만들기 위한 조건인 ‘실재감’이 어떻게 구현되는지, 실감기술을 비롯한 메타버스 기술들에 대해 알아본다. 3장 ‘메타버스를 주도하는 플랫폼’에서는 지금 시점에서 가장 성공적으로 메타버스 세계로 항해하고 있는 플랫폼인 〈로블록스〉 〈제페토〉 〈포트나이트〉 〈마인크래프트〉에 대해 구체적으로 살펴본다. 그리고 이들이 만드는 새로운 세상, 크리에이터 이코노미에 대해 이야기한다. 4장 ‘어떻게 메타버스에 올라탈 수 있을까?’에서는 기업, 기관, 정부까지 메타버스에서 새로운 가능성을 찾으려 메타버스 플랫폼에 공간을 만들고 있는 가운데, 메타버스를 제대로 이용하려면 어떤 점을 살펴봐야 하는지 알아본다. 그리고 개인이 메타버스에서 새로운 기회를 찾으려면 무엇을 준비해야 하는지도 함께 설명한다. 5장 ‘메타버스 시대, 기업은 어떤 효용을 줄 것인가?’에서는 “메타버스 하면 뭐가 바뀌는데?”라는 이용자들의 질문에 기업은 어떻게 답해야 하는지, 그리고 신기술의 파도 속에서 기업은 일하는 방식을 어떻게 바꿀 것인지 알아본다."
118,말씀밥 프로젝트: 메타버스 시대의 말씀 양육 (메타버스 시대의 말씀 양육),https://search.shopping.naver.com/book/catalog/32470540991,https://shopping-phinf.pstatic.net/main_3247054/32470540991.20220527025250.jpg,서유진,9000,훈훈,20210928,9791196776275,"메타버스 시대, 가야 할 길을 알고 싶은 목회자들에게
포스트 코로나 시대를 통과하며 고민하고 있는 교회들에게
기독교 신앙의 본질인 말씀의 소중함을 깨닫고 싶은 성도들에게

메타버스 시대의 말씀양육. 
〈말씀밥 프로젝트〉의 부제에는 이 책의 지향점이 정확하게 담겨 있다. 

무협 영화에는 극한의 위기 속에서 주인공을 살려내는 필살기가 등장한다. 목회에도 이처럼 필살기가 필요하다. 아니, 목회자와 모든 그리스도인들에게는 ‘반드시 살리는 힘’, 즉 ‘필생기’(必生技)가 필요하다. 〈말씀밥 프로젝트〉는 이 필생기가 바로 ‘말씀을 가르치는 일’이라고 힘주어 말한다. 하나님의 말씀만이 한 사람의 죄 된 자아와 자기중심적인 세계관을 깨뜨리고 한 영혼을 살릴 수 있기 때문이다. 

“사실 군량이 떨어지면 뛰어난 전략도 기상도 그 빛을 발할 수 없다. 왜냐하면 밥은 생존의 문제이기 때문이다. 살아야 싸울 수 있고, 싸워야 승리한다. 그렇게 볼 때, 모든 것에 우선하는 가장 중요한 승리의 비결은 군량을 잘 비축하는 일이다. 영적 전쟁도 마찬가지이다. 영적 전쟁에서 승리하려면 밥을 잘 먹어야 한다. 군량이 끊기면 아무리 탁월한 군사도 지쳐 쓰러져 넘어지고 만다. 우리에게 영적인 양식이 날마다 든든히 공급되어야 한다. 그래야 ‘그 다음’이 있다.”

-〈말씀밥 프로젝트〉 23p 중. 

메타버스 시대를 살아가는 우리에게 〈말씀밥 프로젝트〉는 실제로 말씀 양육을 해나갈 때, 더 나아가 ‘말씀을 가르치는 교회’를 세워갈 때 필요한 커리큘럼(각 사람에게 맞는 맞춤형 말씀양육 메뉴얼)과 실제 운영의 노하우(기획, 홍보, 운영, 수료식)를 친절하게 설명해준다. 그리하여 포스트 코로나 시대와 메타버스 시대라는 전례없는 시대를 맞이하고 있는 목회자와 그리스도인들에게 ‘말씀 양육’의 노하우를 상세히 전달해준다.   

〈말씀밥 프로젝트〉는 한 목회자가 특수한 상황에서 펼친 특수한 노력이 아니라, 이 시대에 꼭 붙들어야 할 본질이 무엇인지를 명확히 드러내주는 책이다.

“말씀밥 프로젝트를 진행하면서 받은 가장 큰 은혜는 ‘하나님은 언제나 신실하게 은혜를 베푸시는 분’이라는 진리를 다시 한번 깨달은 것이다. 우리는 현실과 문제를 보고 자꾸만 안 되는 이유와 할 수 없는 이유를 열거하곤 한다. 그러나 하나님께서는 그러한 것들에 개의치 않으시고 제한도 받지 않으신다. 하나님께서는 언제나 은혜를 구하는 자들에게 한없는 은혜를 물 붓듯 부어 주신다. 코로나 상황속에서도 하나님께서는 하나님의 말씀만으로 사람들을 만지셨고, 지친 영혼들을 다시 일으켜 세우셨다. 목회자가 다 채울 수 없는 여백들 속에서 성령님께서 친히 역사하시며 한 영혼 한 영혼에게 하나님의 뜻과 사랑을 가르쳐 주셨다.”

-〈말씀밥 프로젝트〉 77p 중."
119,메타버스 테크놀로지 (디지털 트랜스포메이션의 종착지),https://search.shopping.naver.com/book/catalog/32466514601,https://shopping-phinf.pstatic.net/main_3246651/32466514601.20220527061907.jpg,김기영,16200,에이콘출판,20211029,9791161755731,"기술로 바라본 메타버스의 명과 암을 다룬다!

메타버스는 왜 혁신인가? 디지털 서비스는 숫자라는 공용어를 사용한다. 그러기에 다른 방식으로 발전한 기술들이 서로 결합하기가 쉽다. 필름 사진과 카세트 테이프가 디지털화돼 스마트폰에서 결합된 것처럼 현재 광범위하게 일어나고 있는 디지털 트랜스포메이션의 흐름은 각 서비스들간의 결합을 촉진한다. 메타버스는 이러한 디지털 서비스 융합, 디지털 컨버전스의 결정체이다. 이 책은 메타버스를 구성하는 기술의 측면에서 메타버스의 현재와 미래를 살펴보고 있다."
120,세상을 바꾸는 메타버스,https://search.shopping.naver.com/book/catalog/32442314332,https://shopping-phinf.pstatic.net/main_3244231/32442314332.20220527024817.jpg,한국메타버스연구원^강진교^고연심^김수연^김진영,18000,미디어북,20211210,9791189888237,"이 「세상을 바꾸는 메타버스」는 두 개의 파트로 나눠져 있어 파트1은 이론이며 파트2는 실전 편으로 구성돼 있다. 이론부분에서는 메타버스 세계 속 떠오르는 직업 ‘크리에이터 & 공간디자이너’를 시작으로 메타버스 어디에? 메타버스 시장성, 상업성과 패러다임 변화, 창업이 메타버스를 만났을 때, NFT 이제 시작이다! ‘포노 사피엔스’에서 ‘메타 사피엔스’, 메타버스 산업이 가져올 미래와 기회로 돼 있다.
메타버스 시대에 새로운 직업과 수익창출에 대해 크리에이터라는 직업의 필요성을 시작으로 사회 전반에 걸쳐 다양한 분야에서의 활용사례를 중심으로 살펴봤다. 또한 창업으로써의 메타버스와 요즘 화두로 등장한 NFT, 메타 사피엔스 그리고 메타버스 산업의 미래까지 살펴보고 있다.
실전부분에서는 우리의 놀이터 이프랜드(ifland), 제페토 사용법 따라 하기, 현장에서 바로 활용할 수 있는 게더타운(Gather Town) 간편 사용설명서(기초편)로 짜여 있다. 국내에서 활용하는 메타버스 플랫폼에는 네이버Z의 제페토(ZEPETO), 이프랜드(ifland), 게더타운(Gather-town)이 있다. 실전 편에서는 각 플랫폼 마다 활용 가능한 실전 노하우를 자세히 담고 있어 사용 목적에 따라 적합한 플랫폼을 선택해 활용하면 도움이 될 것이다.
한국메타버스연구원은 메타버스를 전 국민에게 널리 알리고자 메타버스 강사양성과정을 진행하고 있으며 그 일환으로 「세상을 바꾸는 메타버스」를 발간하면서 메타버스 세계에서의 창직과 수익창출에 도움이 되고자 한다.
이제 메타버스에 대해 알고는 싶은데 어렵게만 혹은 컴퓨터를 잘하는 사람들에게만 필요한 부분이 아닌가 하는 생각을 했다면 이 책을 읽어보면 새로운 꿈이 생기는 것을 느끼게 될 것이다."
121,"뉴마켓, 새로운 기회 (메타버스부터 ESG까지 6가지 메가 트렌드)",https://search.shopping.naver.com/book/catalog/32468141888,https://shopping-phinf.pstatic.net/main_3246814/32468141888.20220527051408.jpg,김명선,17100,경이로움,20220601,9791197772863,"새로운 투자 기회를 찾는다면  
미래의 투자처 ‘뉴마켓’을 선점하라!

투자자들이 미래 투자처로 주목하는 산업은 미래를 선도할 기술을 가졌거나, 세계적으로 주목받는 이슈를 창출해야 한다. 이 책의 저자는 고성장하는 산업계 주식, 일명 성장주를 선호하며 늘 주식시장에서 어떤 테마가 뜨거운지 관심을 기울이는 펀드매니저로, 자연스레 업종별 핵심 산업 기술을 탐구하고 이 기술력이 미래를 어떻게 바꿀지 예측하며 장기 트렌드로 발전 가능성이 있는 주식을 선별한다.
이 책에서는 투자의 새로운 기회로 6가지 뉴마켓을 제시한다. 모두의 일상을 연결하는 ‘메타버스’, 블록체인 기술을 기반으로 하는 ‘암호화폐’, 탈중앙화 디지털 자산인 ‘NFT’, 민간 우주여행 시장을 이끌어갈 ‘우주산업’, 전기차와 자율주행 기술로 혁신하는 ‘모빌리티’, MZ세대가 주목하는 ‘ESG’가 그것이다. 이 6가지 산업은 최근 시장에서 가장 주목하는 분야다. 지난 7년간 자산운용사와 증권사를 오가며 다양한 투자전략을 경험한 저자가 요즘 투자자를 위해 이 6가지 산업에 관한 핵심 정보를 자신의 투자 견해와 함께 이 책에 담아냈다. 책에서는 이 산업들이 어떤 가치를 내포했으며, 이슈와 리스크에 어떻게 대응하는지를 살펴본다. 또한 산업이 단기 트렌드인지 장기 트렌드인지 판단할 근거를 제공하며, 성공적인 투자를 위해 해당 산업과 관련된 밸류체인과 투자 모델을 제시한다. 이 책은 미래의 투자처를 선점하기 위한 날카로운 투자 감각을 일깨울 것이다."
122,청소년과 함께하는 메타버스 가이드,https://search.shopping.naver.com/book/catalog/32436388626,https://shopping-phinf.pstatic.net/main_3243638/32436388626.20220527062212.jpg,윤여원 외,12600,엔북,20220430,9788989683667,"코로나19에 맞선 청소년지도사들의 도전과 아이디어

청소년들은 보이지 않게 코로나19 팬데믹으로 큰 피해를 입었다. 학교도 제대로 못 갔으며, 각종 활동과 행사는 취소되고, 심지어 상담이 필요한 학생이 상담조차 쉽게 다닐 수 없는 상황이 빚어졌기 때문이다. 
청소년지도사들은 청소년을 만나기조차 어려운 상황 속에서 어떻게든 그들에게 손을 내밀고 함께하기 위한 방법을 연구해야 했다. 그 고민의 끝에 저자들은 메타버스를 활용한 비대면 행사를 돌파구로 떠올렸다.
문제는 이 책의 저자인 청소년지도사들부터 메타버스가 뭔지 잘 몰랐고, 어디에 물어볼 곳도 없는 상황이라는 점.
하지만 ‘맨땅에 헤딩’이라는 말이 딱 맞는, 시행착오를 통해 배운다는 각오로 청소년수련관 내부 교육부터 메타버스 적용을 시도하였고, 거기에서 쌓은 경험을 바탕으로 경기도대표 청소년어울림마당과 같은 대규모 행사, 해외 청소년들이 참여하는 국제 행사 등까지 치러내면서 여성가족부 장관상을 받는 등 일약 전국적인 주목을 받는 성공을 거두게 된다."
123,"넥스트 제너레이션 리더십 (메타버스 시대, 탁월한 팀을 만드는 이공계 리더들의 핵심 스킬!)",https://search.shopping.naver.com/book/catalog/33474840620,https://shopping-phinf.pstatic.net/main_3347484/33474840620.20220716093341.jpg,이치민,18000,활자공방,20220715,9791196947835,"메타버스 시대, 탁월한 팀을 만드는 ‘이공계 리더’들의 핵심 스킬!

기술의 진보와 더불어 일상의 모습은 확연히 뒤바뀌고 있으며 코로나19 시대는 변화의 흐름에 가속도를 붙였다. 더욱이 자신이 기업이나 집단에서 ‘리더’의 위치에 있다면 그 격변의 물살을 능히 이겨내고 팀 전체의 이익을 이끌어 낼 능력을 갖춰야만 한다.
책 『넥스트 제너레이션 리더십』은 ‘메타버스’로 대변되는 현 시대에 ‘결과를 통해서 입증해야 하는 리더 본연의 역할’이 무엇인지 상세히 소개한다. 리더 입장에서 늘 고민스러운 숙제 같은 ‘설득’의 구체적인 방법을 제시하고, 참여적 의사결정을 효과적으로 이끌 수 있는 ‘워크숍과 퍼실리테이션’ 개발 스킬을 제안한다. 
탁월한 리더로서 정상의 자리에 오르려는 이들에게는 ‘셀파(Sherpa)’가 꼭 필요하다. 특히 경영학과 심리학에 대한 학습 경험이 적은 이공계 출신들에게, 이 책이 낯선 분야에 대한 입문서로 충실한 가이드 역할을 해 주기를 기대해 본다."
